,low,high,open,close,volume,time
23836,989.47,1004.08,1004.08,989.47,0.5291,2021-01-04 09:08:00
23837,998.05,1003.78,1000.08,998.05,0.4093,2021-01-04 09:09:00
23838,987.38,1007.16,998.05,999.93,1.8513,2021-01-04 09:10:00
23839,987.39,1003.24,1003.24,989.87,4.3971,2021-01-04 09:11:00
23840,980.03,990.24,987.38,980.03,3.8192,2021-01-04 09:12:00
23841,975.01,998.83,996.51,975.01,7.3192,2021-01-04 09:13:00
23842,968.41,982.76,982.76,968.41,0.6882,2021-01-04 09:14:00
23843,960.38,982.16,982.16,960.38,1.1911,2021-01-04 09:15:00
23844,990.46,997.12,990.46,997.12,1.5568,2021-01-04 09:16:00
23845,979.68,997.13,997.12,992.57,2.2185,2021-01-04 09:17:00
23846,992.56,993.98,992.91,992.56,1.6625,2021-01-04 09:18:00
23847,992.56,1000.6,992.57,1000.6,10.0622,2021-01-04 09:19:00
23848,992.56,1000.89,995.98,998.4,27.134,2021-01-04 09:20:00
23849,986.89,998.14,992.92,998.14,44.238,2021-01-04 09:21:00
23850,997.11,1000.24,1000.24,998.92,17.4542,2021-01-04 09:22:00
23851,991.01,991.01,991.01,991.01,1.1486,2021-01-04 09:23:00
23852,984.95,993.59,993.06,986.6,3.3303,2021-01-04 09:24:00
23853,977.95,986.63,986.21,977.95,14.7157,2021-01-04 09:25:00
23854,973.79,986.54,984.56,974.92,21.8253,2021-01-04 09:26:00
23855,964.52,976.72,975.82,964.97,3.6098,2021-01-04 09:27:00
23856,964.95,977.7,966.25,965.92,7.2669,2021-01-04 09:28:00
23857,958.69,972.43,967.79,965.81,25.18997957,2021-01-04 09:29:00
23858,951.29,969.68,967.39,951.29,14.1646,2021-01-04 09:30:00
23859,950.01,959.46,959.46,957.68,3.3245,2021-01-04 09:31:00
23860,950.0,969.99,957.67,950.0,20.11,2021-01-04 09:32:00
23861,938.23,950.0,950.0,938.23,6.5768,2021-01-04 09:33:00
23862,921.26,940.79,938.27,937.96,46.6287,2021-01-04 09:34:00
23863,920.0,956.5,934.54,947.18,9.6175,2021-01-04 09:35:00
23864,921.26,947.18,947.18,943.0,13.039,2021-01-04 09:36:00
23865,925.77,956.46,937.33,935.24,6.1892,2021-01-04 09:37:00
23866,920.01,948.62,939.29,948.61,6.5711,2021-01-04 09:38:00
23867,930.01,940.9,937.86,939.45,4.9397,2021-01-04 09:39:00
23868,927.67,939.84,939.84,927.67,69.4012,2021-01-04 09:40:00
23869,910.0,927.09,927.09,927.06,44.1487,2021-01-04 09:41:00
23870,920.79,938.47,921.52,933.25,15.7546,2021-01-04 09:42:00
23871,910.0,952.19,913.0,949.99,19.9131,2021-01-04 09:43:00
23872,938.21,955.5,953.97,951.33,9.3821,2021-01-04 09:44:00
23873,939.45,955.48,947.52,941.98,4.8675,2021-01-04 09:45:00
23874,937.19,952.39,944.13,946.05,5.4253,2021-01-04 09:46:00
23875,946.05,959.5,946.05,955.03,30.7071,2021-01-04 09:47:00
23876,949.29,963.63,952.84,963.63,5.4934,2021-01-04 09:48:00
23877,955.21,971.63,964.16,966.51,7.2532,2021-01-04 09:49:00
23878,951.19,973.14,968.5,964.59,4.8087,2021-01-04 09:50:00
23879,947.17,968.73,968.61,963.4,3.4752,2021-01-04 09:51:00
23880,952.45,958.68,954.23,955.95,9.3706,2021-01-04 09:52:00
23881,934.17,962.82,947.16,959.08,2.9091,2021-01-04 09:53:00
23882,950.94,959.09,959.05,950.94,6.8023,2021-01-04 09:54:00
23883,950.94,960.0,959.97,955.83,13.0398,2021-01-04 09:55:00
23884,940.49,960.0,957.53,960.0,71.646,2021-01-04 09:56:00
23885,954.66,965.35,959.72,964.21,19.4293,2021-01-04 09:57:00
23886,961.98,969.84,962.01,969.84,2.7507,2021-01-04 09:58:00
23887,964.03,965.79,965.79,964.03,0.7455,2021-01-04 09:59:00
23888,961.98,978.45,961.99,978.45,31.5332,2021-01-04 10:00:00
23889,964.64,976.96,976.96,964.64,2.4976,2021-01-04 10:01:00
23890,975.09,983.96,977.98,976.14,120.86135975,2021-01-04 10:02:00
23891,969.72,977.64,976.85,969.72,4.072,2021-01-04 10:03:00
23892,970.74,976.37,975.25,970.74,4.4046,2021-01-04 10:04:00
23893,962.22,973.83,973.83,967.56,1.5143,2021-01-04 10:05:00
23894,947.2,964.63,963.66,947.2,2.9669,2021-01-04 10:06:00
23895,936.5,960.01,956.17,947.05,17.7948,2021-01-04 10:07:00
23896,947.97,959.55,947.98,959.55,6.588,2021-01-04 10:08:00
23897,939.97,959.13,959.13,939.97,1.0336,2021-01-04 10:09:00
23898,946.26,950.69,947.69,950.45,2.2331,2021-01-04 10:10:00
23899,937.45,951.6,945.02,948.09,11.4524,2021-01-04 10:11:00
23900,935.87,947.63,947.63,943.63,0.4696,2021-01-04 10:12:00
23901,924.02,945.04,945.04,925.1,9.7161,2021-01-04 10:13:00
23902,910.0,931.99,928.15,910.0,39.1807,2021-01-04 10:14:00
23903,903.73,918.79,910.0,911.81,5.9655,2021-01-04 10:15:00
23904,870.0,900.01,900.01,899.77,13.641,2021-01-04 10:16:00
23905,870.0,901.69,892.01,882.59,31.73804632,2021-01-04 10:17:00
23906,891.46,908.4,891.46,896.16,11.8588,2021-01-04 10:18:00
23907,896.16,924.16,896.16,924.16,7.1905,2021-01-04 10:19:00
23908,896.09,924.97,923.22,920.25,1.5381,2021-01-04 10:20:00
23909,896.06,919.46,916.6,896.07,9.486,2021-01-04 10:21:00
23910,883.78,902.46,896.06,892.32,10.1972,2021-01-04 10:22:00
23911,883.73,906.63,892.33,895.24,39.48937672,2021-01-04 10:23:00
23912,904.67,904.68,904.68,904.67,5.1648,2021-01-04 10:24:00
23913,904.67,924.99,917.54,924.99,4.6355,2021-01-04 10:25:00
23914,916.14,926.13,924.99,926.13,5.971,2021-01-04 10:26:00
23915,896.07,927.85,925.77,905.04,0.2718,2021-01-04 10:27:00
23916,896.12,924.22,896.12,924.22,9.6657,2021-01-04 10:28:00
23917,914.74,924.65,914.74,917.63,4.7831,2021-01-04 10:29:00
23918,907.63,911.51,911.51,907.63,0.74,2021-01-04 10:30:00
23919,906.7,928.08,907.64,928.08,9.4006,2021-01-04 10:31:00
23920,919.79,934.07,930.35,934.07,1.0311,2021-01-04 10:32:00
23921,908.61,933.54,924.26,933.03,5.745,2021-01-04 10:33:00
23922,919.77,939.49,928.11,934.64,4.5197,2021-01-04 10:34:00
23923,910.7,945.16,940.99,935.9,8.3911,2021-01-04 10:35:00
23924,933.96,945.14,945.13,933.96,3.2509,2021-01-04 10:36:00
23925,932.0,937.22,932.0,937.22,1.3985,2021-01-04 10:37:00
23926,925.91,940.55,925.93,930.19,23.9023,2021-01-04 10:38:00
23927,921.26,933.77,930.19,921.26,1.0084,2021-01-04 10:39:00
23928,908.73,932.98,924.07,932.98,5.4246,2021-01-04 10:40:00
23929,930.56,937.41,930.93,937.41,0.7228,2021-01-04 10:41:00
23930,931.85,935.68,935.68,931.85,3.418,2021-01-04 10:42:00
23931,933.33,943.22,939.54,943.22,2.0194,2021-01-04 10:43:00
23932,937.53,950.37,938.85,950.37,26.8647,2021-01-04 10:44:00
23933,943.04,953.33,949.77,953.31,0.7223,2021-01-04 10:45:00
23934,948.13,955.88,955.16,949.33,24.7005,2021-01-04 10:46:00
23935,950.45,960.07,956.5,960.07,11.8572,2021-01-04 10:48:00
23936,946.18,960.07,960.05,946.18,11.3337,2021-01-04 10:49:00
23937,939.73,954.35,954.34,939.73,10.1087,2021-01-04 10:50:00
23938,941.97,964.95,941.98,964.95,11.40612157,2021-01-04 10:51:00
23939,952.87,962.83,962.83,961.64,9.4601,2021-01-04 10:53:00
23940,957.41,962.85,958.71,962.85,5.7789,2021-01-04 10:54:00
23941,957.4,962.85,962.25,957.4,2.61,2021-01-04 10:55:00
23942,962.85,967.83,962.85,966.0,14.17476131,2021-01-04 10:56:00
23943,964.88,970.16,969.85,965.3,8.567,2021-01-04 10:57:00
23944,957.11,966.78,966.77,962.65,8.7143,2021-01-04 10:58:00
23945,962.66,965.13,962.66,965.13,0.11701298,2021-01-04 10:59:00
23946,963.31,966.47,966.47,963.31,3.0182,2021-01-04 11:00:00
23947,954.06,965.05,963.31,965.05,5.8994,2021-01-04 11:01:00
23948,972.31,972.31,972.31,972.31,0.9054,2021-01-04 11:02:00
23949,966.46,973.39,973.38,968.3,43.5287,2021-01-04 11:03:00
23950,965.11,965.87,965.86,965.12,7.3193,2021-01-04 11:04:00
23951,961.81,963.91,961.89,963.91,2.1771,2021-01-04 11:05:00
23952,959.06,963.93,959.12,959.06,0.1547,2021-01-04 11:06:00
23953,948.53,961.09,961.08,948.53,1.3071,2021-01-04 11:07:00
23954,950.71,953.82,951.78,952.38,29.9903,2021-01-04 11:08:00
23955,947.15,947.98,947.15,947.98,0.1113,2021-01-04 11:09:00
23956,934.88,945.0,945.0,934.88,2.5536,2021-01-04 11:10:00
23957,931.51,943.99,943.99,941.45,6.9123,2021-01-04 11:11:00
23958,926.3,943.19,943.19,926.3,12.76028166,2021-01-04 11:12:00
23959,926.31,934.69,926.32,934.68,6.238,2021-01-04 11:13:00
23960,937.57,950.78,946.13,950.78,1.9095,2021-01-04 11:14:00
23961,941.05,950.81,941.05,947.93,4.5505,2021-01-04 11:15:00
23962,945.51,949.69,946.64,949.69,5.6161,2021-01-04 11:16:00
23963,943.7,950.78,943.72,950.78,15.7515,2021-01-04 11:18:00
23964,945.48,950.81,946.86,950.81,5.9651,2021-01-04 11:19:00
23965,950.81,950.95,950.81,950.95,19.8383,2021-01-04 11:20:00
23966,950.95,960.01,950.95,960.01,43.7709,2021-01-04 11:21:00
23967,948.21,960.06,948.21,958.98,1.8882,2021-01-04 11:22:00
23968,960.54,964.1,964.09,960.54,1.5343,2021-01-04 11:23:00
23969,961.56,966.94,961.56,966.94,0.8334,2021-01-04 11:24:00
23970,950.66,950.66,950.66,950.66,0.049,2021-01-04 11:25:00
23971,940.44,962.19,960.18,952.07,6.231,2021-01-04 11:26:00
23972,960.49,963.6,960.49,963.58,4.1068,2021-01-04 11:27:00
23973,936.03,962.46,962.46,956.46,8.4488,2021-01-04 11:28:00
23974,945.06,952.11,952.1,952.04,7.7163,2021-01-04 11:31:00
23975,949.88,949.89,949.89,949.88,0.1779,2021-01-04 11:32:00
23976,935.97,948.89,948.86,935.97,17.8294,2021-01-04 11:33:00
23977,943.4,951.33,951.33,943.4,0.2106,2021-01-04 11:34:00
23978,945.71,947.0,945.71,947.0,0.2994,2021-01-04 11:35:00
23979,943.77,946.66,943.77,946.66,0.9372,2021-01-04 11:37:00
23980,941.47,948.08,941.47,948.08,0.5548,2021-01-04 11:38:00
23981,950.16,951.72,950.16,951.72,0.1152,2021-01-04 11:39:00
23982,955.2,956.87,955.2,956.87,1.2544,2021-01-04 11:40:00
23983,948.85,958.28,948.85,958.28,0.5756,2021-01-04 11:42:00
23984,951.86,951.86,951.86,951.86,0.1057,2021-01-04 11:43:00
23985,950.43,958.28,958.27,958.25,19.1574,2021-01-04 11:44:00
23986,952.62,957.07,957.04,952.62,5.9876,2021-01-04 11:45:00
23987,956.67,956.67,956.67,956.67,0.3121,2021-01-04 11:46:00
23988,954.78,957.94,957.94,954.78,2.6436,2021-01-04 11:47:00
23989,950.4,954.35,951.3,954.35,33.3454,2021-01-04 11:48:00
23990,944.06,945.32,944.06,945.31,3.0473,2021-01-04 11:49:00
23991,958.0,965.96,963.08,965.96,1.8983,2021-01-04 11:52:00
23992,968.51,971.0,968.51,971.0,4.4937,2021-01-04 11:53:00
23993,969.62,972.63,969.62,972.63,0.7756,2021-01-04 11:54:00
23994,972.42,981.14,981.14,972.42,15.6137,2021-01-04 11:55:00
23995,971.49,979.41,979.41,971.49,0.2431,2021-01-04 11:56:00
23996,969.98,981.11,971.55,978.05,13.8781,2021-01-04 11:57:00
23997,973.89,978.71,975.69,978.71,14.9919,2021-01-04 11:58:00
23998,974.99,975.03,975.03,974.99,3.1166,2021-01-04 11:59:00
23999,969.77,981.16,981.16,969.77,11.4851,2021-01-04 12:00:00
24000,966.88,978.81,971.28,966.88,14.4552,2021-01-04 12:01:00
24001,965.51,965.61,965.51,965.61,0.115,2021-01-04 12:02:00
24002,961.16,980.83,980.7,961.16,11.1146,2021-01-04 12:03:00
24003,958.54,981.08,964.7,961.44,1.633,2021-01-04 12:04:00
24004,964.1,964.1,964.1,964.1,0.0164,2021-01-04 12:05:00
24005,958.56,974.56,974.55,961.48,2.6343,2021-01-04 12:06:00
24006,959.0,981.05,959.02,959.01,12.7274,2021-01-04 12:07:00
24007,959.0,981.14,959.19,981.14,4.3745,2021-01-04 12:08:00
24008,965.02,970.24,965.02,970.24,0.1587,2021-01-04 12:09:00
24009,962.42,972.56,967.75,966.13,2.48170501,2021-01-04 12:10:00
24010,975.55,976.46,976.46,975.55,0.0981,2021-01-04 12:12:00
24011,980.31,981.1,980.31,981.1,0.4307,2021-01-04 12:13:00
24012,975.74,981.16,978.03,981.14,4.6994,2021-01-04 12:14:00
24013,974.84,981.16,978.23,977.2,1.304,2021-01-04 12:15:00
24014,977.2,981.13,977.2,977.79,1.3511,2021-01-04 12:16:00
24015,980.51,982.16,981.17,980.52,0.5854,2021-01-04 12:19:00
24016,979.24,979.24,979.24,979.24,0.0781,2021-01-04 12:20:00
24017,979.42,997.06,979.42,997.05,5.6499,2021-01-04 12:21:00
24018,981.12,997.05,981.98,981.12,2.9948,2021-01-04 12:22:00
24019,971.3,997.03,981.12,971.34,5.4448,2021-01-04 12:23:00
24020,968.65,977.94,977.82,968.65,6.5606,2021-01-04 12:25:00
24021,970.86,985.33,970.86,985.33,3.0926,2021-01-04 12:26:00
24022,972.97,996.97,972.97,996.97,0.7589,2021-01-04 12:27:00
24023,996.97,996.97,996.97,996.97,0.5612,2021-01-04 12:28:00
24024,968.68,996.98,996.97,968.68,0.2316,2021-01-04 12:29:00
24025,996.97,996.98,996.97,996.98,0.8538,2021-01-04 12:30:00
24026,980.62,983.94,983.93,980.62,0.9617,2021-01-04 12:31:00
24027,990.35,994.74,990.35,994.15,0.9184,2021-01-04 12:32:00
24028,986.21,995.82,994.74,991.67,12.1502,2021-01-04 12:33:00
24029,994.34,996.33,994.34,996.33,7.1847,2021-01-04 12:34:00
24030,997.13,1000.01,997.13,998.2,5.3687,2021-01-04 12:36:00
24031,995.55,995.78,995.55,995.78,1.6413,2021-01-04 12:37:00
24032,988.92,993.91,993.89,993.91,1.2891,2021-01-04 12:38:00
24033,994.4,997.13,994.41,997.13,0.592,2021-01-04 12:39:00
24034,991.82,1002.51,991.82,1002.51,47.24134475,2021-01-04 12:40:00
24035,998.92,1004.7,1002.48,1004.7,4.0273,2021-01-04 12:41:00
24036,997.08,1004.7,1004.7,1004.7,8.3099,2021-01-04 12:42:00
24037,1001.57,1008.88,1004.7,1001.57,26.5862,2021-01-04 12:43:00
24038,1002.99,1011.43,1007.54,1010.22,9.2474,2021-01-04 12:44:00
24039,1005.03,1007.07,1005.04,1007.07,0.5581,2021-01-04 12:45:00
24040,1007.07,1009.44,1007.07,1009.44,1.5426,2021-01-04 12:46:00
24041,1010.51,1020.97,1018.94,1010.51,5.3753,2021-01-04 12:47:00
24042,1016.5,1025.15,1016.5,1025.15,15.7389,2021-01-04 12:48:00
24043,1009.24,1025.15,1015.17,1010.87,5.2766,2021-01-04 12:49:00
24044,1013.6,1036.23,1013.6,1036.23,2.7099,2021-01-04 12:50:00
24045,1017.1,1039.46,1017.1,1039.46,4.9767,2021-01-04 12:51:00
24046,1019.83,1039.44,1023.09,1039.44,1.5487,2021-01-04 12:52:00
24047,1001.81,1053.97,1039.42,1002.1,8.2536,2021-01-04 12:53:00
24048,1027.76,1039.41,1027.76,1039.41,1.4766,2021-01-04 12:54:00
24049,1002.13,1022.3,1009.15,1010.98,11.6796,2021-01-04 12:55:00
24050,1008.29,1039.35,1008.29,1039.35,5.1705,2021-01-04 12:56:00
24051,1028.71,1039.38,1039.37,1039.38,3.7842,2021-01-04 12:57:00
24052,1015.97,1016.74,1015.98,1016.74,4.6319,2021-01-04 12:58:00
24053,1010.02,1018.99,1016.74,1018.99,1.3311,2021-01-04 12:59:00
24054,1008.38,1018.99,1008.38,1008.46,0.08914686,2021-01-04 13:00:00
24055,1002.05,1013.74,1013.74,1002.05,1.1458,2021-01-04 13:01:00
24056,990.24,1008.47,1008.47,990.24,0.9731,2021-01-04 13:02:00
24057,995.8,1000.42,997.84,996.37,3.6978,2021-01-04 13:03:00
24058,990.23,999.97,999.97,997.77,3.8859,2021-01-04 13:04:00
24059,987.39,1002.59,987.39,1002.59,26.7588,2021-01-04 13:05:00
24060,997.69,1005.08,1005.08,997.69,1.3506,2021-01-04 13:06:00
24061,1001.76,1002.79,1002.65,1002.79,0.8243,2021-01-04 13:07:00
24062,1006.61,1008.92,1008.91,1006.61,0.4085,2021-01-04 13:08:00
24063,997.01,1008.83,1008.83,997.01,10.8284,2021-01-04 13:09:00
24064,998.11,1003.74,1003.73,998.11,0.4403,2021-01-04 13:10:00
24065,989.67,1000.59,999.97,989.67,5.2035,2021-01-04 13:11:00
24066,987.0,997.52,992.04,997.52,9.2675,2021-01-04 13:12:00
24067,997.65,1000.98,1000.98,997.65,0.2375,2021-01-04 13:13:00
24068,997.82,1002.46,997.82,998.07,1.2351,2021-01-04 13:14:00
24069,980.61,999.7,999.7,980.61,3.3536,2021-01-04 13:16:00
24070,981.67,986.23,986.23,981.67,3.4758,2021-01-04 13:17:00
24071,973.59,982.92,982.92,973.62,0.9056,2021-01-04 13:18:00
24072,978.05,980.61,978.06,980.61,0.445,2021-01-04 13:19:00
24073,975.32,986.35,979.4,986.35,3.9215,2021-01-04 13:20:00
24074,978.58,986.36,979.45,984.63,32.6126,2021-01-04 13:21:00
24075,981.72,991.48,981.72,991.48,1.7973,2021-01-04 13:22:00
24076,986.23,996.91,991.49,988.11,2.0469,2021-01-04 13:23:00
24077,992.79,996.94,996.94,992.79,0.5504,2021-01-04 13:24:00
24078,990.88,999.36,997.12,999.36,1.1042,2021-01-04 13:25:00
24079,1001.31,1004.0,1001.31,1004.0,0.385,2021-01-04 13:26:00
24080,1002.55,1004.46,1003.96,1002.55,0.3234,2021-01-04 13:27:00
24081,998.15,1008.08,1004.1,998.15,6.2518,2021-01-04 13:30:00
24082,987.35,995.41,994.23,993.28,0.6346,2021-01-04 13:32:00
24083,998.66,1004.23,998.66,1002.27,3.7861,2021-01-04 13:33:00
24084,999.66,999.66,999.66,999.66,0.1352,2021-01-04 13:34:00
24085,997.46,1000.16,1000.16,998.19,4.9079,2021-01-04 13:36:00
24086,998.42,1000.49,1000.48,998.42,1.4485,2021-01-04 13:37:00
24087,996.14,1004.11,998.69,996.14,2.7021,2021-01-04 13:38:00
24088,998.26,1001.45,1000.89,1000.39,2.4665,2021-01-04 13:40:00
24089,992.36,998.68,998.68,992.36,0.5751,2021-01-04 13:41:00
24090,989.55,994.01,993.72,989.56,2.4469,2021-01-04 13:42:00
24091,992.53,994.01,994.01,992.53,0.1243,2021-01-04 13:43:00
24092,988.99,994.19,994.19,988.99,2.2321,2021-01-04 13:44:00
24093,986.79,986.8,986.8,986.79,0.3305,2021-01-04 13:46:00
24094,983.8,989.09,983.84,989.09,0.6541,2021-01-04 13:47:00
24095,986.32,988.68,987.29,988.67,1.8126,2021-01-04 13:48:00
24096,987.94,997.77,994.18,997.77,9.3316,2021-01-04 13:49:00
24097,997.17,1000.0,997.17,1000.0,8.1601,2021-01-04 13:50:00
24098,1000.37,1000.37,1000.37,1000.37,0.0234,2021-01-04 13:51:00
24099,1003.96,1006.86,1006.86,1003.96,1.0529,2021-01-04 13:52:00
24100,996.79,999.2,997.43,999.2,1.8007,2021-01-04 13:54:00
24101,994.78,996.46,994.78,996.46,0.09,2021-01-04 13:55:00
24102,1003.05,1008.26,1003.05,1008.26,0.2686,2021-01-04 13:57:00
24103,1001.98,1011.05,1009.47,1011.04,4.3272,2021-01-04 13:58:00
24104,1009.45,1009.45,1009.45,1009.45,0.4897,2021-01-04 13:59:00
24105,1008.55,1024.12,1018.93,1024.12,4.9328,2021-01-04 14:00:00
24106,1016.38,1027.09,1025.15,1021.11,6.5117,2021-01-04 14:01:00
24107,1013.48,1019.32,1016.04,1015.84,5.7426,2021-01-04 14:02:00
24108,1007.89,1018.9,1018.9,1017.64,3.95005258,2021-01-04 14:03:00
24109,1016.96,1022.69,1016.97,1020.62,14.4469,2021-01-04 14:04:00
24110,1014.65,1024.03,1021.37,1015.22,15.8449,2021-01-04 14:05:00
24111,1009.14,1011.19,1011.19,1009.14,1.1817,2021-01-04 14:06:00
24112,1011.87,1016.99,1013.82,1016.99,4.5352,2021-01-04 14:07:00
24113,1004.06,1014.59,1010.62,1007.57,3.7245,2021-01-04 14:09:00
24114,1006.59,1006.6,1006.59,1006.6,0.1913,2021-01-04 14:10:00
24115,1004.42,1012.28,1004.42,1006.96,10.2295,2021-01-04 14:11:00
24116,1005.78,1011.12,1008.93,1005.78,10.0389,2021-01-04 14:12:00
24117,1001.18,1010.02,1010.02,1008.93,1.5756,2021-01-04 14:13:00
24118,1004.62,1013.1,1006.32,1013.1,0.2384,2021-01-04 14:14:00
24119,1007.14,1012.86,1007.14,1012.86,0.3923,2021-01-04 14:15:00
24120,1012.84,1016.69,1016.69,1012.84,0.0657,2021-01-04 14:16:00
24121,1015.44,1020.37,1015.44,1020.37,0.5507,2021-01-04 14:17:00
24122,1012.12,1022.93,1022.91,1014.66,5.246,2021-01-04 14:18:00
24123,1016.17,1016.2,1016.2,1016.17,0.5342,2021-01-04 14:19:00
24124,1012.75,1015.54,1012.75,1015.54,0.2194,2021-01-04 14:20:00
24125,1009.48,1013.27,1013.27,1009.48,1.2886,2021-01-04 14:22:00
24126,1009.99,1014.42,1009.99,1010.2,3.9814,2021-01-04 14:23:00
24127,1008.75,1011.45,1011.45,1010.84,1.2535,2021-01-04 14:24:00
24128,1010.96,1012.08,1010.96,1012.08,1.8526,2021-01-04 14:25:00
24129,1020.14,1020.46,1020.14,1020.46,7.4146,2021-01-04 14:26:00
24130,1014.75,1018.72,1015.22,1018.72,3.8703,2021-01-04 14:27:00
24131,1015.69,1019.91,1015.69,1019.91,0.1181,2021-01-04 14:28:00
24132,1018.28,1023.19,1020.84,1023.19,2.4407,2021-01-04 14:29:00
24133,1020.67,1030.67,1025.15,1020.68,14.0904,2021-01-04 14:31:00
24134,1018.89,1029.42,1022.75,1024.12,2.7373,2021-01-04 14:32:00
24135,1023.58,1023.58,1023.58,1023.58,0.1225,2021-01-04 14:33:00
24136,1021.65,1026.12,1022.22,1026.12,0.3398,2021-01-04 14:34:00
24137,1020.0,1026.12,1026.12,1020.0,0.0639,2021-01-04 14:35:00
24138,1015.14,1026.11,1024.51,1018.9,10.1075,2021-01-04 14:37:00
24139,1015.41,1018.53,1015.41,1016.55,0.1051,2021-01-04 14:38:00
24140,1010.27,1019.44,1019.44,1010.27,7.4796,2021-01-04 14:39:00
24141,1010.09,1015.99,1013.48,1013.09,0.8886,2021-01-04 14:42:00
24142,1013.45,1024.12,1013.45,1024.12,1.1562,2021-01-04 14:43:00
24143,1025.14,1025.14,1025.14,1025.14,0.0326,2021-01-04 14:44:00
24144,1016.89,1027.37,1026.85,1016.89,12.3779,2021-01-04 14:45:00
24145,1017.45,1022.17,1022.17,1017.45,3.7895,2021-01-04 14:46:00
24146,1022.82,1027.62,1027.62,1022.82,0.5277,2021-01-04 14:47:00
24147,1020.68,1032.4,1027.22,1032.4,133.6975,2021-01-04 14:48:00
24148,1025.05,1029.85,1029.36,1029.85,2.209,2021-01-04 14:49:00
24149,1019.68,1027.84,1021.93,1027.84,5.8351,2021-01-04 14:50:00
24150,1021.87,1031.95,1021.88,1027.13,5.459,2021-01-04 14:51:00
24151,1024.31,1037.28,1024.31,1037.15,11.26336319,2021-01-04 14:52:00
24152,1034.17,1037.99,1037.99,1034.17,0.3663,2021-01-04 14:53:00
24153,1039.47,1046.0,1039.47,1042.49,2.7987,2021-01-04 14:54:00
24154,1034.74,1045.91,1042.49,1039.05,9.0742,2021-01-04 14:56:00
24155,1042.07,1053.97,1043.18,1042.07,18.5538,2021-01-04 14:57:00
24156,1041.79,1046.27,1042.59,1041.79,1.4774,2021-01-04 14:58:00
24157,1040.25,1046.93,1040.25,1041.38,10.5885,2021-01-04 14:59:00
24158,1048.35,1048.35,1048.35,1048.35,0.4935,2021-01-04 15:00:00
24159,1042.04,1048.99,1048.99,1043.46,2.2259,2021-01-04 15:01:00
24160,1036.69,1045.03,1043.54,1044.91,25.596,2021-01-04 15:02:00
24161,1034.95,1043.77,1039.77,1041.27,2.0501,2021-01-04 15:04:00
24162,1028.71,1032.55,1032.55,1028.71,0.1676,2021-01-04 15:05:00
24163,1027.55,1040.44,1028.34,1039.2,2.4417,2021-01-04 15:07:00
24164,1041.19,1044.65,1041.49,1041.31,2.5313,2021-01-04 15:08:00
24165,1035.53,1045.38,1041.55,1039.41,4.1404,2021-01-04 15:09:00
24166,1032.05,1035.54,1035.54,1032.05,0.5181,2021-01-04 15:10:00
24167,1036.07,1036.07,1036.07,1036.07,0.2148,2021-01-04 15:11:00
24168,1037.74,1040.47,1040.47,1039.58,0.2375,2021-01-04 15:12:00
24169,1031.56,1037.13,1035.13,1032.86,18.9187,2021-01-04 15:13:00
24170,1030.5,1036.46,1032.95,1030.51,0.9279,2021-01-04 15:14:00
24171,1036.95,1040.78,1036.95,1040.78,1.1979,2021-01-04 15:15:00
24172,1034.63,1034.92,1034.92,1034.65,1.345,2021-01-04 15:16:00
24173,1034.65,1035.31,1034.65,1035.31,0.2501,2021-01-04 15:17:00
24174,1035.73,1035.73,1035.73,1035.73,0.0502,2021-01-04 15:18:00
24175,1032.06,1039.85,1032.06,1039.85,1.0563,2021-01-04 15:19:00
24176,1033.92,1041.93,1039.85,1033.92,2.9551,2021-01-04 15:20:00
24177,1035.56,1045.39,1035.56,1045.39,3.7863,2021-01-04 15:21:00
24178,1042.78,1049.33,1045.38,1042.78,0.6812,2021-01-04 15:22:00
24179,1044.15,1045.26,1044.15,1045.26,1.0209,2021-01-04 15:24:00
24180,1045.27,1053.96,1045.27,1053.33,0.1501,2021-01-04 15:25:00
24181,1043.81,1052.15,1044.25,1044.92,1.1881,2021-01-04 15:27:00
24182,1044.51,1056.04,1044.51,1056.04,17.285,2021-01-04 15:28:00
24183,1050.69,1057.62,1057.62,1051.9,0.8397,2021-01-04 15:29:00
24184,1047.0,1061.01,1057.62,1057.49,23.30691254,2021-01-04 15:30:00
24185,1044.15,1055.2,1055.2,1044.15,3.4416,2021-01-04 15:31:00
24186,1048.1,1048.32,1048.1,1048.32,1.2296,2021-01-04 15:32:00
24187,1037.21,1050.59,1048.31,1037.21,1.76171567,2021-01-04 15:33:00
24188,1041.52,1049.4,1049.4,1041.52,3.0395,2021-01-04 15:34:00
24189,1047.67,1050.24,1050.23,1047.67,2.147,2021-01-04 15:35:00
24190,1043.22,1044.67,1044.67,1043.22,0.3013,2021-01-04 15:37:00
24191,1038.36,1039.65,1038.36,1039.65,0.3409,2021-01-04 15:38:00
24192,1039.64,1047.69,1039.72,1047.69,21.0383,2021-01-04 15:39:00
24193,1047.31,1054.7,1048.88,1048.7,1.1548,2021-01-04 15:44:00
24194,1042.26,1049.08,1048.7,1049.08,4.1579,2021-01-04 15:45:00
24195,1047.42,1047.42,1047.42,1047.42,0.0684,2021-01-04 15:46:00
24196,1042.25,1042.25,1042.25,1042.25,0.1,2021-01-04 15:47:00
24197,1030.31,1035.69,1031.71,1031.68,4.91753566,2021-01-04 15:49:00
24198,1027.88,1037.39,1035.96,1036.76,2.1575,2021-01-04 15:50:00
